#EventTime	EventOrigin_x	EventOrigin_y	EventDestination_x	EventDestination_y
1815.377063	55	8	56	17
1816.746351	56	17	75	32
1818.776051	25	68	29	68
1819.266369	75	32	71	32
1821.023905	29	68	38	35
1823.780762	38	35	39	11
1827.196556	39	11	56	34
1829.82001	56	34	56	62
1831.921037	56	62	87	91
1835.563673	87	91	84	61
1839.276243	16	39	28	42
1840.765208	72	58	87	85
1841.190047	28	42	13	15
1843.001089	87	85	76	72
1843.826276	76	72	93	73
1846.619385	93	73	92	71
1847.663414	7	27	8	29
1849.037064	92	71	93	73
1877.370932	6	23	28	49
1880.567433	28	49	56	87
1881.915637	56	87	44	74
1884.473613	44	74	39	44
1887.174593	39	44	73	100
1906.900873	27	0	28	14
1909.445847	28	14	19	0
1922.621168	75	100	70	88
1923.832558	70	88	69	96
1924.793492	69	96	54	72
1928.31842	54	72	57	49
1930.611046	57	49	61	57
1932.259846	61	57	45	51
1933.84293	45	51	63	75
1939.521084	63	75	61	97
1943.577784	61	97	66	97
1945.598836	66	97	71	92
1947.139237	71	92	91	94
1949.187721	91	94	0	0
1950.180005	8	8	12	0
1965.4768	91	100	75	90
1967.9312	75	90	90	98
1968.183934	90	98	82	96
1968.582516	10	2	18	4
1970.295454	82	96	80	33
1972.574022	20	67	63	83
1974.634692	63	83	62	78
1975.053799	38	22	72	45
1977.851933	72	45	37	17
2000.603946	26	34	11	56
2004.496505	11	56	67	100
2019.696334	41	0	70	15
2023.562871	30	85	42	80
2024.120182	58	20	65	13
2025.09932	42	80	35	87
2025.569151	65	13	35	7
2026.228981	35	7	65	6
2026.252748	35	87	35	94
2029.225275	65	6	82	15
2030.507543	82	15	81	24
2031.277567	19	76	9	73
2032.184326	9	73	54	85
2033.263156	91	27	46	15
2034.230875	46	15	88	34
2035.691318	88	34	0	0
2036.176517	11	62	12	53
2051.327686	12	53	22	29
2055.848903	22	29	25	27
2056.285329	25	27	32	25
2057.708586	32	25	33	3
2060.411713	33	3	30	28
2062.366151	30	28	21	30
2065.267079	21	30	20	64
2067.11386	20	64	66	66
2072.197181	34	34	29	55
2075.928537	29	55	30	92
2078.871767	30	92	58	40
2081.250695	58	40	84	11
2089.570696	16	89	63	55
2092.081577	63	55	64	83
2092.096939	37	45	36	17
2095.564857	64	83	58	75
2096.006299	36	17	42	25
2097.533197	58	75	59	71
2099.312442	59	71	55	70
2101.53744	55	70	61	52
2102.498626	61	52	53	52
2104.823445	53	52	58	31
2108.544521	58	31	69	27
2109.830074	69	27	71	5
2113.457227	71	5	58	26
2115.983849	58	26	55	33
2118.194063	55	33	60	62
2119.699073	60	62	72	33
2120.847662	28	67	39	72
2122.359078	39	72	38	60
2122.383426	38	60	42	77
2125.592466	42	77	63	50
2128.450506	63	50	78	47
2130.096054	78	47	80	42
2130.60567	20	58	22	57
2131.406466	22	57	23	67
2131.903649	78	43	77	33
2133.539204	23	67	30	69
2136.339213	30	69	37	52
2139.589482	37	52	41	26
2142.01	41	26	57	4
2144.098673	57	4	67	13
2146.189399	67	13	76	8
2152.678422	76	8	62	27
2156.860699	62	27	62	35
2158.739421	62	35	73	40
2159.85084	73	40	55	66
2161.135882	55	66	52	81
2165.147033	52	81	69	88
2166.767894	69	88	58	66
2169.102374	58	66	48	26
2172.344512	48	26	46	49
2174.934521	46	49	35	66
2176.522905	35	66	32	34
2178.910981	32	34	36	31
2180.483679	36	31	39	33
2180.499794	64	69	61	67
2184.224982	61	67	64	69
2186.974758	36	26	42	64
2189.279219	42	64	37	82
2193.803099	37	82	31	64
2196.341617	31	64	88	89
2200.738891	12	11	10	42
2210.721835	10	42	55	26
2212.735219	45	74	31	71
2213.196173	55	26	69	29
2215.912286	31	71	39	58
2217.356099	61	42	75	79
2218.648277	75	79	70	47
2220.296514	70	47	74	41
2221.093902	26	59	28	39
2224.864209	28	39	31	33
2227.100446	31	33	52	27
2227.843016	52	27	37	24
2228.752404	37	24	54	19
2231.651637	54	19	56	4
2232.982147	56	4	64	5
2235.03477	64	5	66	24
2236.834401	66	24	67	48
2238.227498	67	48	54	74
2242.422898	54	74	59	66
2244.28324	59	66	42	50
2246.738501	42	50	52	29
2250.411436	52	29	53	36
2251.77873	53	36	62	34
2253.985401	62	34	61	40
2255.635678	38	66	39	60
2256.484624	39	60	36	60
2257.310316	64	40	61	44
2257.355842	36	60	39	56
2258.203526	39	56	52	48
2260.358048	52	48	75	35
2263.922812	75	35	44	21
2265.953135	44	21	88	42
2267.190231	88	42	0	0
2267.578527	100	100	12	58
2298.339655	100	0	97	41
2299.392878	3	59	5	60
2300.210238	97	41	95	40
2300.935383	5	60	0	64
2323.175865	100	0	96	56
2326.429621	4	44	100	100
2327.589351	100	100	0	100
2328.892631	3	50	3	62
2328.954416	97	50	97	38
2331.360531	3	62	36	87
2337.144543	64	13	73	62
2343.18165	73	62	42	37
2347.645358	58	63	13	23
2347.949027	87	77	93	55
2349.504101	93	55	77	53
2349.956436	7	45	23	47
2351.615416	23	47	27	45
2351.920869	77	53	73	55
2352.444688	73	55	77	46
2352.680781	77	46	79	38
2354.138901	23	54	21	62
2357.088847	21	62	8	51
2361.105449	8	51	31	26
2366.299694	31	26	28	30
2368.07908	28	30	38	27
2369.440852	38	27	29	27
2375.757931	29	27	21	15
2378.225667	21	15	32	7
2382.437442	32	7	20	7
2383.321462	20	7	44	20
2385.681946	56	80	49	66
2385.963314	44	20	51	34
2388.101005	49	66	32	58
2390.676506	32	58	42	17
2393.652334	42	17	73	19
2396.11304	73	19	85	10
2400.039784	85	10	84	14
2401.382711	84	14	80	10
2404.430115	80	10	100	87
2441.767281	100	100	56	86
2445.788076	56	86	18	91
2445.811863	44	14	82	9
2449.627253	18	91	23	93
2450.776502	77	7	34	9
2453.491221	66	91	23	79
2454.771197	23	79	16	86
2455.621168	16	86	15	85
2456.757146	15	85	22	92
2456.958046	85	15	78	8
2461.093497	78	8	94	14
2461.987372	94	14	88	10
2463.324489	6	86	12	90
2464.853614	88	10	92	48
2466.0251	8	52	10	65
2468.723213	10	65	30	61
2470.350028	70	39	69	38
2470.422306	30	61	31	62
2473.416773	31	62	24	60
2473.815907	69	38	76	40
2476.182588	24	60	28	16
2476.90996	28	16	38	35
2478.257707	38	35	26	43
2479.736013	26	43	24	51
2479.810198	74	57	76	49
2481.368763	76	49	81	43
2482.259093	81	43	80	56
2482.98643	80	56	82	36
2483.460337	18	64	40	46
2487.760064	60	54	26	61
2492.142044	26	61	40	44
2495.19174	40	44	36	62
2495.502509	36	62	33	33
2498.123129	33	33	42	39
2501.032169	42	39	59	9
2501.42372	59	9	57	28
2506.481614	57	28	66	94
2510.464423	66	94	62	85
2511.820762	62	85	58	77
2513.054516	58	77	34	65
2515.193123	34	65	57	64
2519.477144	57	64	70	55
2520.954778	70	55	55	36
2522.408721	55	36	64	9
2525.423591	64	9	91	11
2527.144506	91	11	93	12
2527.65568	9	89	7	88
2528.526458	93	12	94	41
2529.959796	6	59	18	33
2532.030306	18	33	35	78
2536.474206	65	22	77	15
2541.923447	77	15	89	10
2544.272512	89	10	90	10
2544.735248	11	90	10	90
2546.353235	90	10	96	45
2547.654194	4	55	15	100
2555.378818	79	0	81	7
2557.058477	81	7	77	13
2560.064428	77	13	66	52
2564.677024	66	52	68	84
2567.716176	68	84	76	78
2572.530538	76	78	89	66
2573.5863	11	34	28	43
2576.553757	28	43	23	52
2577.64624	77	48	68	49
2578.420956	23	52	32	51
2579.588405	68	49	72	40
2581.330138	72	40	89	53
2587.535733	11	47	55	4
2591.883536	55	4	65	20
2592.430662	65	20	57	0
2593.083253	35	80	43	100
2602.619633	57	0	37	80
2613.585283	37	80	59	88
2615.499593	59	88	42	67
2617.480762	42	67	40	68
2618.725429	40	68	41	67
2621.515322	41	67	100	88
2654.287553	0	0	65	33
2658.275291	35	67	62	62
2660.867104	62	62	58	79
2664.685801	42	21	76	15
2668.710086	24	85	74	77
2672.797569	26	23	29	0
2679.683249	65	100	56	49
2684.366143	56	49	53	39
2686.980378	53	39	62	40
2689.950441	62	40	39	37
2695.058385	39	37	29	45
2696.084723	29	45	39	22
2698.71834	39	22	62	8
2702.132248	62	8	66	3
2702.3911	34	97	39	70
2705.302806	39	70	59	94
2708.393038	59	94	64	80
2709.732046	36	20	30	27
2710.931312	30	27	7	28
2714.084352	7	28	68	16
2718.578871	68	16	69	21
2718.689494	32	84	31	79
2722.232501	31	79	32	84
2751.792275	69	16	100	100
2754.538793	0	0	31	84
2757.49629	14	48	0	0
2.833055	50	50	36	38
5.68447	36	38	66	98
7.880599	34	2	35	0
8.549206	66	98	65	100
35.179041	35	0	38	6
36.504555	38	6	40	5
37.412407	40	5	68	17
38.663714	32	83	45	88
39.985487	45	88	59	87
40.747615	59	87	45	94
42.105442	45	94	68	82
43.101501	68	82	77	90
45.132164	77	90	82	85
46.385556	82	85	81	68
48.016195	81	68	90	61
49.137202	10	39	6	41
49.142661	90	61	94	59
50.094197	94	59	100	100
52.348727	0	0	6	41
54.148758	1	21	15	7
56.479406	15	7	31	11
58.509342	69	89	66	88
58.511455	31	11	34	12
61.150169	34	12	73	25
64.611235	73	25	78	42
67.131398	78	42	80	72
67.921845	20	28	45	15
73.975915	55	85	55	66
75.592639	55	66	55	47
77.196116	55	47	61	26
81.030263	61	26	72	3
81.961161	72	3	61	8
85.211596	61	8	70	11
87.701983	70	11	74	24
88.196848	26	76	31	75
90.777602	31	75	35	67
95.00299	35	67	79	32
98.803978	21	68	24	100
143.913256	70	100	71	92
145.976963	29	8	28	11
146.172877	71	92	72	89
148.311969	72	89	73	83
148.331919	28	11	27	17
150.228835	73	83	72	89
153.214468	27	10	52	4
155.016402	52	4	75	8
157.453542	75	8	80	20
157.514623	25	92	20	80
159.242786	80	20	74	4
159.43204	20	80	26	96
161.690507	26	96	41	92
162.577669	41	92	42	91
163.153131	59	8	58	9
165.946292	58	9	59	8
185.201272	34	59	28	71
190.175421	28	71	29	45
191.796225	29	45	26	29
193.320158	26	29	35	39
195.572429	35	39	30	68
198.374109	30	68	100	88
224.839705	0	0	27	40
228.938419	27	40	50	77
230.818415	50	77	45	95
231.068663	45	95	62	100
239.23727	42	0	61	25
245.070509	61	25	65	39
246.553685	35	61	34	48
246.686778	65	39	66	52
249.710276	34	48	29	38
249.732175	66	52	71	62
250.609978	71	62	83	65
252.6742	83	65	85	56
253.026651	17	35	15	44
254.438923	15	44	1	9
258.701957	1	9	6	7
259.050977	94	93	100	91
286.718579	0	0	56	82
291.11072	56	82	28	100
301.181671	69	0	55	26
306.38924	55	26	54	87
309.638663	54	87	30	78
311.464934	30	78	43	84
313.549284	43	84	93	96
321.099337	7	4	13	12
324.955236	13	12	29	21
327.539999	71	79	37	68
330.148907	37	68	21	42
334.229714	21	42	27	26
336.985213	27	26	11	44
341.591215	11	44	44	94
345.417547	44	94	35	57
348.406878	35	57	46	53
348.818494	46	53	29	58
349.125548	54	47	71	42
353.0658	71	42	87	32
355.713031	87	32	0	0
389.2067	100	100	70	77
393.384577	30	23	28	8
394.762838	72	92	44	81
395.904163	44	81	65	95
398.887324	65	95	61	79
400.133026	39	21	87	59
406.183658	13	41	24	20
410.647757	24	20	21	66
412.860925	21	66	44	73
415.232775	44	73	44	80
415.241775	56	27	56	20
417.470113	44	80	44	73
434.395731	55	27	60	35
436.79795	60	35	50	20
437.234353	50	20	34	34
440.082743	34	34	45	39
441.878578	45	39	54	4
444.922046	54	4	53	31
447.816951	53	31	66	19
449.490014	66	19	63	23
452.311652	63	23	64	5
455.743506	64	5	59	15
459.121679	59	15	71	2
461.738597	71	2	56	11
463.150844	56	11	44	31
465.516277	44	31	52	54
467.826715	52	54	53	94
472.539909	53	94	58	65
473.764621	58	65	57	34
476.051846	57	34	72	7
479.723555	72	7	91	54
480.98446	13	46	12	48
481.825667	91	54	88	52
482.741582	88	52	89	54
483.16998	12	48	11	46
485.186736	11	46	25	47
487.716388	75	53	72	75
491.843196	28	25	25	20
492.028492	75	80	37	40
493.092266	63	60	16	11
494.319317	84	89	99	21
530.16741	100	100	57	91
532.779634	57	91	50	100
534.399462	43	9	50	0
547.134778	50	0	69	7
547.948404	31	93	29	100
565.370452	59	0	84	7
566.497444	16	93	100	100
567.061513	84	7	0	0
579.777352	100	100	97	32
587.101544	3	68	4	100
600.788102	89	0	71	15
604.778396	71	15	60	23
608.154869	60	23	51	59
611.222734	51	59	62	93
613.906012	62	93	60	79
616.004034	60	79	70	67
618.20869	70	67	80	68
618.453709	30	33	20	32
620.852882	20	32	26	4
622.385308	26	4	73	28
627.499728	27	72	7	57
630.123989	7	57	25	53
633.673474	25	53	48	88
637.315044	48	88	64	62
640.663433	64	62	82	10
647.752235	82	10	63	26
650.217522	63	26	65	46
652.115151	65	46	71	55
654.731822	71	55	69	41
656.862446	69	41	65	46
658.291571	65	46	61	26
661.252952	61	26	57	46
662.444923	57	46	57	24
664.1214	57	24	72	8
665.693945	72	8	72	26
668.244346	72	26	70	13
668.536409	30	87	32	81
669.572623	68	19	79	31
669.975803	32	81	21	69
672.822132	79	31	72	41
673.912897	28	59	29	60
675.854099	29	60	39	44
678.314739	39	44	66	19
682.149067	66	19	68	14
682.171357	34	81	32	86
684.292465	32	86	34	81
718.247388	68	7	68	12
719.603298	68	12	58	26
722.097312	58	26	64	6
724.32045	64	6	64	15
729.511366	64	15	73	6
734.567719	73	6	72	21
736.287691	72	21	70	21
738.210643	70	21	74	5
740.963658	74	5	85	8
742.114551	85	8	88	12
742.124249	15	92	12	88
744.893951	12	88	48	81
747.339101	52	19	53	33
750.343436	47	67	65	85
752.541332	65	85	100	100
776.604749	44	23	80	64
778.563657	20	36	31	35
781.274215	31	35	31	58
784.386532	31	58	34	44
786.159329	34	44	26	75
788.239894	26	75	39	92
790.698799	39	92	49	76
792.564985	49	76	56	95
794.180303	56	95	71	89
796.046423	71	89	75	95
798.581054	75	95	91	91
800.27376	91	91	86	49
803.405585	14	51	27	61
804.734992	27	61	16	86
807.503308	16	86	25	91
809.572875	75	9	47	29
811.004769	47	29	74	33
812.634761	26	67	30	55
814.076606	30	55	59	66
815.849794	59	66	60	43
816.556402	40	57	43	57
816.86383	60	43	57	43
817.410821	43	57	35	41
818.895326	35	41	47	24
821.735557	47	24	62	13
823.451158	62	13	70	29
828.048295	70	29	98	95
833.610366	2	5	14	0
833.956893	98	95	86	100
860.423679	14	0	12	7
861.798117	88	93	81	96
862.320911	12	7	19	4
863.266773	19	4	16	4
863.652756	84	96	84	100
874.111633	23	0	32	7
875.460935	68	93	85	85
877.003618	15	15	24	25
877.72394	24	25	33	8
877.812702	67	92	65	89
878.701007	35	11	37	17
880.757479	63	83	63	62
883.243819	63	62	67	26
886.5844	67	26	45	30
890.288886	45	30	32	64
892.805652	32	64	37	96
896.42521	37	96	49	96
897.951229	51	4	57	6
897.99614	49	96	43	94
899.553726	43	94	61	95
900.489353	39	5	31	0
946.728327	67	100	60	82
949.556534	60	82	76	98
951.43082	76	98	91	72
952.591348	9	28	7	36
955.163003	93	64	100	100
957.475653	0	0	24	2
960				
961.45446	97	97	97	93
961.707281	3	7	31	7
964.32322	31	7	32	6
965.348043	68	94	69	96
966.288922	31	4	33	5
966.871979	67	95	65	93
967.682671	35	7	28	0
980.872607	73	100	57	80
984.324769	57	80	48	76
991.258985	48	76	40	88
994.015268	40	88	16	51
1001.795171	16	51	65	96
1005.402581	35	4	34	36
1005.626484	65	96	66	64
1009.206854	34	36	30	49
1014.163185	30	49	55	67
1016.531718	55	67	52	80
1021.102502	52	80	29	50
1023.592889	29	50	35	37
1025.409735	35	37	46	39
1030.472024	46	39	67	44
1031.490547	33	56	51	69
1032.007649	67	44	49	31
1035.203516	51	69	58	59
1035.2492	49	31	42	41
1036.842829	42	41	28	32
1038.759425	28	32	13	58
1046.43403	13	58	64	45
1049.394431	64	45	55	50
1049.41584	36	55	45	50
1050.496859	45	50	33	36
1052.220278	33	36	27	14
1060.05558	27	14	10	64
1064.651492	10	64	21	68
1069.078223	21	68	19	67
1069.238715	79	32	81	33
1071.165282	19	67	21	68
1139.262685	81	30	0	0
1141.277174	6	61	0	73
1160.668881	100	0	91	45
1162.389005	9	55	14	74
1164.840726	14	74	21	69
1165.334555	86	26	79	31
1167.200912	21	69	17	70
1167.236263	79	31	83	30
1169.912563	83	30	79	31
1186.858729	23	32	73	82
1189.527738	27	18	55	33
1190.949551	55	33	69	39
1193.239802	69	39	67	56
1193.319027	31	61	33	44
1196.184702	33	44	26	10
1198.658397	26	10	44	16
1200.770268	44	16	68	11
1203.302808	68	11	61	32
1205.27441	61	32	79	62
1205.367476	21	38	57	79
1207.043256	43	21	44	36
1209.938413	44	36	68	89
1212.512964	32	11	27	0
1249.777211	74	100	57	80
1254.675993	57	80	46	26
1257.872662	46	26	32	60
1260				
1260.249772	32	60	41	71
1262.662132	41	71	60	92
1264.539804	60	92	63	79
1266.448583	63	79	59	96
1267.323208	59	96	69	91
1268.929254	31	9	26	8
1270.489449	74	92	75	96
1273.737509	25	4	52	12
1274.515029	52	12	26	8
1276.673224	58	94	77	87
1280.016999	77	87	62	74
1283.286197	62	74	47	68
1284.809947	47	68	52	45
1287.773219	52	45	53	62
1291.150235	53	62	68	48
1292.224821	68	48	56	27
1294.878099	56	27	70	46
1296.143874	70	46	67	63
1300.237718	33	37	59	4
1305.904939	59	4	80	8
1308.426199	80	8	76	5
1308.88024	20	92	24	95
1314.71452	24	95	40	76
1316.995052	40	76	38	56
1318.741983	38	56	35	73
1320.655477	35	73	34	73
1320.768475	65	27	66	27
1322.239894	34	73	28	82
1323.23158	28	82	30	93
1324.378575	30	93	41	95
1326.292205	41	95	44	94
1326.460635	59	5	56	6
1327.519509	56	6	54	7
1327.737406	44	94	46	93
1328.984728	46	93	52	71
1331.634624	52	71	53	55
1332.972595	53	55	50	44
1335.134408	50	44	59	10
1337.698483	59	10	70	34
1339.476004	70	34	49	27
1342.0711	49	27	55	55
1347.812326	55	55	69	47
1350.595834	69	47	78	19
1353.709963	78	19	100	68
1387.801614	0	0	55	76
1391.924562	55	76	45	61
1391.948458	45	24	55	39
1394.262471	45	61	39	56
1396.00657	39	56	46	35
1397.778616	46	35	88	36
1402.022478	12	64	38	92
1407.101455	38	92	71	66
1410.637278	29	34	33	16
1410.787044	71	66	67	84
1413.723385	33	16	55	19
1416.365124	55	19	57	18
1416.838053	45	81	43	82
1418.959524	43	82	45	81
1435.022444	55	30	63	14
1437.705678	63	14	70	3
1439.772009	70	3	58	20
1440.674285	58	20	57	2
1443.673002	57	2	79	15
1446.223854	79	15	96	16
1446.45619	21	85	4	84
1447.810735	96	16	90	42
1449.859667	90	42	0	0
1480.541411	100	100	69	75
1483.959063	69	75	71	77
1484.939023	71	77	73	81
1485.107038	31	25	27	19
1487.23701	27	19	44	0
1503.352091	60	100	61	86
1506.508225	61	86	61	88
1506.562693	39	14	39	12
1510.278131	39	12	39	14
1521.622175	59	64	58	68
1522.296763	41	36	42	32
1522.629846	42	32	32	36
1523.302184	58	68	68	64
1524.118852	32	36	37	23
1524.256007	68	64	63	77
1527.568014	63	77	39	79
1530.508435	39	79	63	77
1535.069042	63	77	65	65
1538.815404	65	65	77	44
1541.492419	77	44	84	57
1542.882461	16	43	33	28
1545.219569	33	28	30	40
1547.505357	30	40	36	25
1549.052386	64	75	44	79
1549.641583	44	79	48	59
1552.077441	48	59	62	30
1555.118438	62	30	76	33
1558.2993	76	33	76	49
1559.065	24	67	24	51
1559.486387	76	49	71	40
1559.813169	24	51	29	60
1561.661702	29	60	42	37
1563.271834	42	37	34	29
1564.500993	34	29	47	6
1568.388468	47	6	64	5
1569.397066	64	5	76	6
1569.532197	36	95	24	94
1575.624175	76	6	76	4
1576.006425	24	94	24	96
1577.725719	24	96	24	94
1631.323476	81	4	95	56
1632.982021	5	44	11	15
1637.880357	11	15	11	8
1638.991533	89	85	89	92
1641.18514	89	92	85	93
1644.509642	85	93	71	90
1650.397993	71	90	45	77
1651.761488	45	77	15	47
1658.377879	15	47	61	9
1660.525919	39	91	45	86
1660.715911	61	9	55	14
1663.140785	45	86	72	88
1664.777615	72	88	40	73
1665.603532	40	73	34	87
1667.628418	34	87	70	87
1670.568895	30	13	39	21
1671.83556	61	79	63	82
1672.197405	39	21	37	18
1673.55083	37	18	31	45
1675.310196	31	45	69	49
1678.546565	31	51	55	66
1680.362774	55	66	36	62
1681.028228	45	34	64	38
1682.28895	64	38	68	40
1682.777012	36	62	32	60
1686.233598	32	60	39	39
1688.360256	39	39	32	59
1689.610251	32	59	42	35
1691.307052	42	35	55	14
1694.266243	55	14	82	25
1698.242784	82	25	88	14
1699.364844	88	14	84	33
1701.027139	84	33	80	37
1701.639481	16	67	20	63
1702.576353	80	37	100	100
1703.907465	14	56	34	62
1705.69078	66	38	73	43
1708.10127	73	43	60	28
1709.979408	60	28	76	24
1711.013903	76	24	71	44
1713.25413	29	56	27	69
1715.302939	27	69	36	67
1717.116116	36	67	44	61
1719.719342	44	61	88	28
1724.41762	12	72	12	69
1726.089745	88	28	88	31
1727.960249	88	31	0	0
1728.202923	12	72	0	45
1760.977768	100	1	87	58
1765.579067	13	42	52	61
1771.230039	48	39	58	8
1773.039015	58	8	73	7
1775.198686	73	7	80	7
1779.810485	80	7	71	11
1782.266698	71	11	76	16
1782.431527	76	16	71	25
1782.624202	24	84	29	75
1785.047375	71	25	65	28
1787.209392	65	28	65	87
1791.883705	65	87	80	75
1794.119921	80	75	94	77
1794.496717	20	25	6	23
1795.282115	94	77	85	42
1797.282277	15	58	25	29
1799.155501	25	29	34	30
1799.904124	34	30	33	41
1801.447748	33	41	27	28
1801.539845	67	59	73	72
1803.977372	73	72	72	55
1804.253388	72	55	73	39
1805.798625	73	39	75	20
1807.656227	75	20	70	45
1810.244768	70	45	0	0
1860				
1894.481054	100	100	71	87
1898.228685	71	87	72	72
1898.247966	29	13	28	28
1900.352622	28	28	36	33
1902.782168	64	67	59	62
1903.112767	59	62	41	78
1907.454242	41	78	37	38
1910.365948	37	38	12	40
1914.547242	12	40	67	39
1917.225394	67	39	44	39
1917.723426	33	61	56	61
1920				
1921.141423	44	39	78	35
1925.413993	78	35	74	12
1925.750885	74	12	90	61
1926.89184	22	76	10	39
1928.319739	10	39	30	77
1928.95524	78	24	70	23
1930.661338	30	77	27	63
1931.703142	27	63	15	25
1932.880629	15	25	46	43
1936.655014	46	43	52	16
1940.72695	52	16	65	11
1941.65927	65	11	92	10
1945.723207	92	10	76	18
1947.934807	76	18	81	33
1949.221957	81	33	75	25
1953.081503	75	25	84	11
1954.842973	84	11	93	48
1956.311675	7	52	9	64
1956.589769	91	36	90	40
1958.422903	90	40	44	21
1958.872546	44	21	88	50
1958.946969	10	60	12	50
1960.555241	88	50	0	0
1962.785247	100	100	12	50
1967.582261	74	88	96	91
1967.985313	26	12	4	9
1971.85467	4	9	3	38
1974.576898	3	38	21	23
1976.209882	79	77	76	61
1976.423362	21	23	24	39
1981.500281	24	39	55	19
1983.226742	55	19	60	3
1988.386476	60	3	73	40
1989.174462	73	40	66	34
1991.030405	66	34	59	19
1992.233989	59	19	70	8
1994.60433	70	8	58	9
1995.981543	58	9	71	5
1998.494237	71	5	57	11
2000.821825	57	11	56	29
2002.133703	56	29	61	35
2005.715135	61	35	66	25
2006.245636	66	25	56	30
2007.99361	56	30	66	14
2008.315492	66	14	59	21
2009.137377	59	21	56	7
2010.698643	56	7	66	5
2013.904868	66	5	74	18
2015.323986	74	18	75	7
2018.576101	75	7	73	20
2018.899928	73	20	55	12
2021.197533	45	88	64	82
2024.136113	36	18	46	9
2027.967872	46	9	60	3
2031.295027	60	3	79	34
2033.215746	79	34	0	0
2057.815553	16	77	56	87
2058.89797	56	87	16	77
2059.231634	84	23	80	27
2060.995814	20	73	20	70
2061.968731	20	70	31	94
2062.422198	80	27	69	6
2064.439465	31	94	34	74
2065.46631	34	74	32	67
2065.984231	66	26	68	33
2068.127781	32	67	69	71
2069.45445	31	29	60	68
2069.838331	40	32	53	45
2070.892649	53	45	47	12
2074.060916	47	12	61	21
2075.618172	61	21	63	38
2078.361398	63	38	54	20
2079.642047	54	20	61	42
2082.186206	39	58	76	35
2088.304467	76	35	37	36
2089.078698	37	36	80	40
2089.901472	20	60	21	60
2090.107791	80	40	79	40
2090.803336	21	60	23	70
2091.657257	79	40	77	30
2092.692294	23	70	30	93
2095.579935	30	93	72	95
2101.409586	28	5	37	5
2102.059905	63	95	67	50
2106.443872	33	50	32	67
2109.096918	32	67	38	53
2111.647159	38	53	47	90
2113.985191	47	90	51	78
2117.146656	51	78	40	83
2119.520863	60	17	67	22
2119.729119	40	83	33	78
2122.545748	67	22	60	17
2151.320551	35	85	78	47
2153.403792	22	53	20	51
2154.074508	78	47	80	49
2155.92476	80	49	78	47
2157.103506	22	52	43	53
2159.020746	43	53	44	53
2159.10143	57	47	56	47
2161.211371	56	47	41	23
2164.755012	41	23	72	26
2168.089787	72	26	92	14
